Unnamed: 0,Cohort Year,Students in Cohort,Division,Division Name,Graduation Rate,Dropout Rate,Prev_year_salary,Curr_year_salary,salary_diff,FY 2006 to FY 2007 Percent Increase/ (Decrease),FY 2007 to FY 2008 Percent Increase/ (Decrease),Index,Mean Income,FY 2013 to FY 2014 Percent Increase/ (Decrease),FY 2012 to FY 2013 Percent Increase/ (Decrease),FY 2014 to FY 2015 Percent Increase/ (Decrease),FY 2011 to FY 2012 Percent Increase/ (Decrease),FY 2010 to FY 2011 Percent Increase/ (Decrease),FY 2008 to FY 2009 Percent Increase/ (Decrease),FY 2009 to FY 2010 Percent Increase/ (Decrease),cohort_year,division,division_name,graduation_rate,dropout_rate,income_per_capita
123.0,2013.0,85,135.0,Franklin City,77.65%,14.12%,,44459.0,45159.0,,,,,,,,1.57,,,,,,,,,
124.0,2013.0,"3,283",136.0,Chesapeake City,92.17%,3.81%,,54548.0,53043.0,,,,,,,,-2.76,,,,,,,,,
125.0,2013.0,<,137.0,Lexington City,<,<,,41829.0,45733.0,,,,,,,,9.33,,,,,,,,,
126.0,2013.0,314,139.0,Salem City,89.17%,6.37%,44813.0,53186.0,54493.0,,,,,,,,2.46,,,,,,,,,
127.0,2013.0,206,142.0,Poquoson City,93.20%,2.91%,51418.0,46396.0,45984.0,,,,,,,,-0.89,,,,,,,,,
128.0,2013.0,520,143.0,Manassas City,86.54%,4.23%,,61950.0,63340.0,,,,,,,,2.24,,,,,,,,,
129.0,2013.0,212,144.0,Manassas Park City,81.60%,9.91%,,56230.0,56934.0,,,,,,,,1.25,,,,,,,,,
130.0,2013.0,45,202.0,Colonial Beach,84.44%,8.89%,,41592.0,38843.0,,,,,,,,-6.61,,,,,,,,,
131.0,2013.0,60,207.0,West Point,93.33%,1.67%,,41721.0,41751.0,,,,,,,,0.07,,,,,,,,,
0.0,2012.0,341,1.0,Accomack County,83.87%,7.92%,35622.0,39299.0,38600.0,,,,,,,,,-1.78,,,,,,,,
1.0,2012.0,"1,015",2.0,Albemarle County,92.02%,4.53%,57910.0,51960.0,51512.0,,,,,,,,,-0.86,,,,,,,,
2.0,2012.0,220,3.0,Alleghany County,89.09%,9.09%,35104.0,46646.0,47114.0,,,,,,,,,1.0,,,,,,,,
3.0,2012.0,141,4.0,Amelia County,94.33%,2.13%,36118.0,46410.0,44762.0,,,,,,,,,-3.55,,,,,,,,
4.0,2012.0,366,5.0,Amherst County,88.25%,5.46%,31452.0,44280.0,43684.0,,,,,,,,,-1.34,,,,,,,,
5.0,2012.0,177,6.0,Appomattox County,79.10%,10.17%,31772.0,39870.0,41177.0,,,,,,,,,3.28,,,,,,,,
6.0,2012.0,"1,454",7.0,Arlington County,87.55%,9.28%,84558.0,69737.0,68979.0,,,,,,,,,-1.09,,,,,,,,
7.0,2012.0,855,8.0,Augusta County,89.82%,6.90%,,45001.0,43692.0,,,,,,,,,-2.91,,,,,,,,
8.0,2012.0,67,9.0,Bath County,95.52%,1.49%,50099.0,42076.0,41715.0,,,,,,,,,-0.86,,,,,,,,
9.0,2012.0,841,10.0,Bedford County,89.06%,5.47%,39368.0,40874.0,41023.0,,,,,,,,,0.37,,,,,,,,
10.0,2012.0,78,11.0,Bland County,88.46%,3.85%,30997.0,42763.0,41583.0,,,,,,,,,-2.76,,,,,,,,
11.0,2012.0,400,12.0,Botetourt County,92.50%,4.25%,42860.0,49001.0,48130.0,,,,,,,,,-1.78,,,,,,,,
12.0,2012.0,170,13.0,Brunswick County,81.76%,10.59%,27929.0,40105.0,39216.0,,,,,,,,,-2.22,,,,,,,,
13.0,2012.0,265,14.0,Buchanan County,86.79%,9.06%,32419.0,43017.0,39532.0,,,,,,,,,-8.1,,,,,,,,
14.0,2012.0,160,15.0,Buckingham County,89.38%,7.50%,25493.0,43448.0,42426.0,,,,,,,,,-2.35,,,,,,,,
15.0,2012.0,717,16.0,Campbell County,85.36%,5.72%,34435.0,43376.0,41605.0,,,,,,,,,-4.08,,,,,,,,
16.0,2012.0,304,17.0,Caroline County,83.55%,9.21%,35657.0,44624.0,42473.0,,,,,,,,,-4.82,,,,,,,,
17.0,2012.0,310,18.0,Carroll County,88.71%,7.42%,29978.0,40933.0,42371.0,,,,,,,,,3.51,,,,,,,,
18.0,2012.0,84,19.0,Charles City County,86.90%,9.52%,36939.0,41117.0,40379.0,,,,,,,,,-1.79,,,,,,,,
19.0,2012.0,169,20.0,Charlotte County,87.57%,1.78%,,41261.0,41092.0,,,,,,,,,-0.41,,,,,,,,
20.0,2012.0,"4,903",21.0,Chesterfield County,89.41%,6.14%,45781.0,49352.0,48233.0,,,,,,,,,-2.27,,,,,,,,
21.0,2012.0,183,22.0,Clarke County,100.00%,.00%,53713.0,48114.0,47771.0,,,,,,,,,-0.71,,,,,,,,
22.0,2012.0,57,23.0,Craig County,85.96%,1.75%,32902.0,43168.0,40557.0,,,,,,,,,-6.05,,,,,,,,
23.0,2012.0,588,24.0,Culpeper County,91.67%,3.23%,40120.0,48122.0,45811.0,,,,,,,,,-4.8,,,,,,,,
24.0,2012.0,130,25.0,Cumberland County,86.15%,3.85%,30918.0,41417.0,42935.0,,,,,,,,,3.67,,,,,,,,
25.0,2012.0,186,26.0,Dickenson County,87.63%,4.30%,28445.0,40725.0,41776.0,,,,,,,,,2.58,,,,,,,,
26.0,2012.0,389,27.0,Dinwiddie County,82.26%,6.94%,,46591.0,46594.0,,,,,,,,,0.01,,,,,,,,
27.0,2012.0,123,28.0,Essex County,78.86%,14.63%,35600.0,45581.0,46262.0,,,,,,,,,1.5,,,,,,,,
28.0,2012.0,"13,723",29.0,Fairfax County,90.78%,6.39%,,63853.0,62074.0,,,,,,,,,-2.79,,,,,,,,
29.0,2012.0,946,30.0,Fauquier County,93.55%,3.07%,61729.0,57068.0,54615.0,,,,,,,,,-4.3,,,,,,,,
30.0,2012.0,167,31.0,Floyd County,92.22%,4.79%,32679.0,42851.0,42772.0,,,,,,,,,-0.18,,,,,,,,
31.0,2012.0,282,32.0,Fluvanna County,93.26%,1.42%,36889.0,53144.0,50822.0,,,,,,,,,-4.37,,,,,,,,
32.0,2012.0,607,33.0,Franklin County,85.67%,9.06%,,44732.0,43314.0,,,,,,,,,-3.17,,,,,,,,
33.0,2012.0,"1,031",34.0,Frederick County,87.29%,6.11%,42390.0,47830.0,47672.0,,,,,,,,,-0.33,,,,,,,,
34.0,2012.0,205,35.0,Giles County,80.98%,13.66%,34001.0,41064.0,39458.0,,,,,,,,,-3.91,,,,,,,,
35.0,2012.0,487,36.0,Gloucester County,88.30%,5.75%,42795.0,46758.0,46306.0,,,,,,,,,-0.97,,,,,,,,
36.0,2012.0,197,37.0,Goochland County,91.37%,5.08%,82555.0,46690.0,43196.0,,,,,,,,,-7.48,,,,,,,,
37.0,2012.0,163,38.0,Grayson County,85.28%,10.43%,28535.0,36396.0,35744.0,,,,,,,,,-1.79,,,,,,,,
38.0,2012.0,206,39.0,Greene County,92.23%,4.37%,36511.0,44178.0,44099.0,,,,,,,,,-0.18,,,,,,,,
39.0,2012.0,189,40.0,Greensville County,88.89%,9.52%,26956.0,45537.0,45179.0,,,,,,,,,-0.79,,,,,,,,
40.0,2012.0,440,41.0,Halifax County,85.91%,8.64%,30688.0,39185.0,38660.0,,,,,,,,,-1.34,,,,,,,,
41.0,2012.0,"1,556",42.0,Hanover County,93.89%,2.83%,48689.0,47030.0,47103.0,,,,,,,,,0.15,,,,,,,,
42.0,2012.0,"4,008",43.0,Henrico County,88.30%,6.71%,53092.0,50046.0,48827.0,,,,,,,,,-2.44,,,,,,,,
43.0,2012.0,564,44.0,Henry County,86.52%,5.85%,32951.0,40748.0,42518.0,,,,,,,,,4.34,,,,,,,,
44.0,2012.0,22,45.0,Highland County,100.00%,.00%,38819.0,43976.0,44056.0,,,,,,,,,0.18,,,,,,,,
45.0,2012.0,455,46.0,Isle of Wight County,87.03%,6.59%,48299.0,51404.0,51959.0,,,,,,,,,1.08,,,,,,,,
46.0,2012.0,336,48.0,King George County,92.56%,5.65%,46438.0,48051.0,50361.0,,,,,,,,,4.81,,,,,,,,
47.0,2012.0,73,49.0,King and Queen County,80.82%,13.70%,34575.0,43977.0,45994.0,,,,,,,,,4.59,,,,,,,,
48.0,2012.0,153,50.0,King William County,91.50%,2.61%,39398.0,45889.0,46105.0,,,,,,,,,0.47,,,,,,,,
49.0,2012.0,107,51.0,Lancaster County,91.59%,2.80%,48194.0,42566.0,43432.0,,,,,,,,,2.04,,,,,,,,
50.0,2012.0,"4,219",53.0,Loudoun County,95.24%,2.87%,68475.0,59738.0,59237.0,,,,,,,,,-0.84,,,,,,,,
51.0,2012.0,390,54.0,Louisa County,90.26%,6.92%,35844.0,48009.0,47014.0,,,,,,,,,-2.07,,,,,,,,
52.0,2012.0,118,55.0,Lunenburg County,80.51%,9.32%,27742.0,40879.0,40003.0,,,,,,,,,-2.14,,,,,,,,
53.0,2012.0,150,56.0,Madison County,94.67%,2.67%,41459.0,43269.0,42745.0,,,,,,,,,-1.21,,,,,,,,
54.0,2012.0,97,57.0,Mathews County,97.94%,2.06%,47739.0,38385.0,39857.0,,,,,,,,,3.84,,,,,,,,
55.0,2012.0,380,58.0,Mecklenburg County,87.89%,7.89%,31773.0,42469.0,41481.0,,,,,,,,,-2.33,,,,,,,,
56.0,2012.0,95,59.0,Middlesex County,91.58%,2.11%,42277.0,42609.0,41103.0,,,,,,,,,-3.53,,,,,,,,
57.0,2012.0,717,60.0,Montgomery County,84.80%,8.23%,30430.0,46414.0,45999.0,,,,,,,,,-0.9,,,,,,,,
58.0,2012.0,151,62.0,Nelson County,88.74%,1.99%,42102.0,47646.0,47643.0,,,,,,,,,-0.01,,,,,,,,
59.0,2012.0,240,63.0,New Kent County,85.42%,5.42%,60514.0,44630.0,44629.0,,,,,,,,,-0.0,,,,,,,,
60.0,2012.0,127,65.0,Northampton County,76.38%,18.90%,39718.0,40391.0,41666.0,,,,,,,,,3.16,,,,,,,,
61.0,2012.0,112,66.0,Northumberland County,89.29%,8.04%,41832.0,47824.0,46290.0,,,,,,,,,-3.21,,,,,,,,
62.0,2012.0,185,67.0,Nottoway County,84.86%,8.11%,29690.0,45489.0,42625.0,,,,,,,,,-6.3,,,,,,,,
63.0,2012.0,389,68.0,Orange County,89.97%,2.31%,41732.0,43186.0,45185.0,,,,,,,,,4.63,,,,,,,,
64.0,2012.0,290,69.0,Page County,97.24%,1.38%,32337.0,42678.0,41177.0,,,,,,,,,-3.52,,,,,,,,
65.0,2012.0,185,70.0,Patrick County,94.05%,2.70%,28702.0,41178.0,40534.0,,,,,,,,,-1.56,,,,,,,,
66.0,2012.0,728,71.0,Pittsylvania County,89.56%,7.97%,31226.0,42549.0,41567.0,,,,,,,,,-2.31,,,,,,,,
67.0,2012.0,402,72.0,Powhatan County,91.54%,2.74%,43737.0,47228.0,47508.0,,,,,,,,,0.59,,,,,,,,
68.0,2012.0,189,73.0,Prince Edward County,85.19%,7.94%,26172.0,43587.0,40675.0,,,,,,,,,-6.68,,,,,,,,
69.0,2012.0,477,74.0,Prince George County,83.23%,10.48%,34205.0,49968.0,49834.0,,,,,,,,,-0.27,,,,,,,,
70.0,2012.0,"5,823",75.0,Prince William County,89.09%,7.37%,,62064.0,60993.0,,,,,,,,,-1.72,,,,,,,,
71.0,2012.0,356,77.0,Pulaski County,87.36%,7.02%,34116.0,41567.0,42757.0,,,,,,,,,2.86,,,,,,,,
72.0,2012.0,54,78.0,Rappahannock County,81.48%,9.26%,54893.0,47454.0,47393.0,,,,,,,,,-0.13,,,,,,,,
73.0,2012.0,93,79.0,Richmond County,83.87%,6.45%,29785.0,47484.0,48277.0,,,,,,,,,1.67,,,,,,,,
74.0,2012.0,"1,237",80.0,Roanoke County,91.75%,5.50%,46011.0,48656.0,48712.0,,,,,,,,,0.12,,,,,,,,
75.0,2012.0,239,81.0,Rockbridge County,83.26%,8.79%,,45084.0,46535.0,,,,,,,,,3.22,,,,,,,,
76.0,2012.0,871,82.0,Rockingham County,90.59%,5.05%,33190.0,45363.0,44452.0,,,,,,,,,-2.01,,,,,,,,
77.0,2012.0,344,83.0,Russell County,87.50%,6.40%,30367.0,39030.0,38884.0,,,,,,,,,-0.37,,,,,,,,
78.0,2012.0,302,84.0,Scott County,93.71%,2.98%,29054.0,44267.0,45500.0,,,,,,,,,2.79,,,,,,,,
79.0,2012.0,567,85.0,Shenandoah County,91.71%,4.59%,36606.0,44790.0,45115.0,,,,,,,,,0.73,,,,,,,,
80.0,2012.0,374,86.0,Smyth County,88.24%,5.35%,31207.0,43483.0,43453.0,,,,,,,,,-0.07,,,,,,,,
81.0,2012.0,229,87.0,Southampton County,86.90%,9.17%,35060.0,44069.0,43537.0,,,,,,,,,-1.21,,,,,,,,
82.0,2012.0,"1,906",88.0,Spotsylvania County,85.99%,5.56%,44151.0,51964.0,51491.0,,,,,,,,,-0.91,,,,,,,,
83.0,2012.0,"2,346",89.0,Stafford County,92.11%,4.31%,49277.0,52591.0,53241.0,,,,,,,,,1.24,,,,,,,,
84.0,2012.0,68,90.0,Surry County,83.82%,10.29%,35790.0,47439.0,47645.0,,,,,,,,,0.43,,,,,,,,
85.0,2012.0,102,91.0,Sussex County,84.31%,5.88%,27498.0,49077.0,49262.0,,,,,,,,,0.38,,,,,,,,
86.0,2012.0,505,92.0,Tazewell County,77.82%,9.90%,34194.0,44508.0,43660.0,,,,,,,,,-1.91,,,,,,,,
87.0,2012.0,444,93.0,Warren County,91.89%,4.73%,40417.0,47500.0,45960.0,,,,,,,,,-3.24,,,,,,,,
88.0,2012.0,544,94.0,Washington County,91.36%,2.76%,40350.0,44515.0,44484.0,,,,,,,,,-0.07,,,,,,,,
89.0,2012.0,147,95.0,Westmoreland County,89.12%,6.12%,36525.0,42170.0,42212.0,,,,,,,,,0.1,,,,,,,,
90.0,2012.0,514,96.0,Wise County,86.38%,6.61%,30850.0,49268.0,47742.0,,,,,,,,,-3.1,,,,,,,,
91.0,2012.0,356,97.0,Wythe County,86.80%,8.43%,30424.0,44331.0,43160.0,,,,,,,,,-2.64,,,,,,,,
92.0,2012.0,"1,092",98.0,York County,94.32%,3.02%,51107.0,49341.0,48831.0,,,,,,,,,-1.03,,,,,,,,
93.0,2012.0,781,101.0,Alexandria City,82.07%,11.78%,,67239.0,70183.0,,,,,,,,,4.38,,,,,,,,
94.0,2012.0,191,102.0,Bristol City,81.15%,12.04%,40350.0,44864.0,42672.0,,,,,,,,,-4.89,,,,,,,,
95.0,2012.0,82,103.0,Buena Vista City,93.90%,4.88%,,39185.0,40793.0,,,,,,,,,4.1,,,,,,,,
96.0,2012.0,307,104.0,Charlottesville City,85.02%,6.19%,57910.0,54226.0,52660.0,,,,,,,,,-2.89,,,,,,,,
97.0,2012.0,218,106.0,Colonial Heights City,89.45%,5.05%,,51529.0,51880.0,,,,,,,,,0.68,,,,,,,,
98.0,2012.0,69,107.0,Covington City,84.06%,7.25%,35104.0,48038.0,50039.0,,,,,,,,,4.17,,,,,,,,
99.0,2012.0,474,108.0,Danville City,73.84%,9.28%,31226.0,46970.0,46586.0,,,,,,,,,-0.82,,,,,,,,
100.0,2012.0,174,109.0,Falls Church City,97.13%,1.15%,,63020.0,62956.0,,,,,,,,,-0.1,,,,,,,,
101.0,2012.0,243,110.0,Fredericksburg City,82.72%,8.64%,,46944.0,46035.0,,,,,,,,,-1.94,,,,,,,,
102.0,2012.0,98,111.0,Galax City,87.76%,7.14%,29978.0,43821.0,43379.0,,,,,,,,,-1.01,,,,,,,,
103.0,2012.0,"1,832",112.0,Hampton City,84.33%,5.19%,,44616.0,44205.0,,,,,,,,,-0.92,,,,,,,,
104.0,2012.0,325,113.0,Harrisonburg City,85.54%,5.54%,33190.0,46253.0,45474.0,,,,,,,,,-1.68,,,,,,,,
105.0,2012.0,312,114.0,Hopewell City,85.58%,7.69%,34205.0,45725.0,45360.0,,,,,,,,,-0.8,,,,,,,,
106.0,2012.0,723,115.0,Lynchburg City,85.20%,6.09%,34435.0,48050.0,46213.0,,,,,,,,,-3.82,,,,,,,,
107.0,2012.0,192,116.0,Martinsville City,86.46%,10.42%,32951.0,42803.0,43504.0,,,,,,,,,1.64,,,,,,,,
108.0,2012.0,"2,261",117.0,Newport News City,82.97%,6.24%,,45842.0,47009.0,,,,,,,,,2.55,,,,,,,,
109.0,2012.0,"2,203",118.0,Norfolk City,76.94%,10.62%,,48058.0,48711.0,,,,,,,,,1.36,,,,,,,,
110.0,2012.0,82,119.0,Norton City,97.56%,1.22%,30850.0,44528.0,44113.0,,,,,,,,,-0.93,,,,,,,,
111.0,2012.0,386,120.0,Petersburg City,77.46%,14.77%,,40316.0,45307.0,,,,,,,,,12.38,,,,,,,,
112.0,2012.0,"1,084",121.0,Portsmouth City,80.81%,11.72%,,44450.0,36268.0,,,,,,,,,-18.41,,,,,,,,
113.0,2012.0,104,122.0,Radford City,92.31%,3.85%,30430.0,49489.0,48813.0,,,,,,,,,-1.37,,,,,,,,
114.0,2012.0,"1,559",123.0,Richmond City,73.64%,18.15%,,49395.0,48345.0,,,,,,,,,-2.13,,,,,,,,
115.0,2012.0,974,124.0,Roanoke City,76.59%,14.17%,,38723.0,44425.0,,,,,,,,,14.73,,,,,,,,
116.0,2012.0,224,126.0,Staunton City,85.71%,7.14%,,44157.0,44839.0,,,,,,,,,1.55,,,,,,,,
117.0,2012.0,"1,056",127.0,Suffolk City,84.09%,9.94%,,50130.0,49280.0,,,,,,,,,-1.7,,,,,,,,
118.0,2012.0,"5,642",128.0,Virginia Beach City,86.87%,5.62%,,52710.0,52732.0,,,,,,,,,0.04,,,,,,,,
119.0,2012.0,242,130.0,Waynesboro City,79.75%,9.50%,,43188.0,43048.0,,,,,,,,,-0.32,,,,,,,,
120.0,2012.0,897,131.0,Williamsburg-James City County,88.85%,4.79%,,53754.0,51923.0,,,,,,,,,-3.41,,,,,,,,
121.0,2012.0,292,132.0,Winchester City,86.64%,10.27%,42390.0,47541.0,50170.0,,,,,,,,,5.53,,,,,,,,
122.0,2012.0,113,135.0,Franklin City,78.76%,15.93%,,44111.0,44459.0,,,,,,,,,0.79,,,,,,,,
123.0,2012.0,"3,290",136.0,Chesapeake City,91.19%,4.35%,,52514.0,54548.0,,,,,,,,,3.87,,,,,,,,
124.0,2012.0,315,139.0,Salem City,93.65%,2.86%,46011.0,53218.0,53186.0,,,,,,,,,-0.06,,,,,,,,
125.0,2012.0,204,142.0,Poquoson City,94.12%,.98%,51107.0,47166.0,46396.0,,,,,,,,,-1.63,,,,,,,,
126.0,2012.0,522,143.0,Manassas City,80.46%,8.24%,,62886.0,61950.0,,,,,,,,,-1.49,,,,,,,,
127.0,2012.0,188,144.0,Manassas Park City,85.11%,8.51%,,56322.0,56230.0,,,,,,,,,-0.16,,,,,,,,
128.0,2012.0,52,202.0,Colonial Beach,86.54%,7.69%,,43090.0,41592.0,,,,,,,,,-3.48,,,,,,,,
129.0,2012.0,61,207.0,West Point,98.36%,1.64%,,42581.0,41721.0,,,,,,,,,-2.02,,,,,,,,
0.0,2010.0,427,1.0,Accomack County,76.35%,16.16%,33626.0,39576.0,40009.0,,,,,,,,,,1.09,,,,,,,
1.0,2010.0,"1,021",2.0,Albemarle County,91.97%,5.09%,50751.0,51223.0,53175.0,,,,,,,,,,3.81,,,,,,,
2.0,2010.0,215,3.0,Alleghany County,89.30%,7.44%,31811.0,45580.0,46658.0,,,,,,,,,,2.37,,,,,,,
3.0,2010.0,114,4.0,Amelia County,85.96%,8.77%,33554.0,44349.0,46811.0,,,,,,,,,,5.55,,,,,,,
4.0,2010.0,379,5.0,Amherst County,86.81%,4.49%,29905.0,42816.0,45544.0,,,,,,,,,,6.37,,,,,,,
5.0,2010.0,172,6.0,Appomattox County,83.72%,9.30%,30756.0,41028.0,42754.0,,,,,,,,,,4.21,,,,,,,
6.0,2010.0,"1,355",7.0,Arlington County,85.24%,11.44%,79590.0,67742.0,69073.0,,,,,,,,,,1.96,,,,,,,
7.0,2010.0,890,8.0,Augusta County,87.30%,8.88%,,44062.0,45724.0,,,,,,,,,,3.77,,,,,,,
8.0,2010.0,82,9.0,Bath County,84.15%,3.66%,38708.0,42037.0,43200.0,,,,,,,,,,2.77,,,,,,,
9.0,2010.0,888,10.0,Bedford County,93.13%,3.94%,36266.0,40827.0,43455.0,,,,,,,,,,6.44,,,,,,,
10.0,2010.0,80,11.0,Bland County,93.75%,1.25%,27976.0,39761.0,42156.0,,,,,,,,,,6.02,,,,,,,
11.0,2010.0,369,12.0,Botetourt County,91.60%,4.07%,39330.0,47904.0,49051.0,,,,,,,,,,2.39,,,,,,,
12.0,2010.0,174,13.0,Brunswick County,86.21%,5.17%,26644.0,38596.0,40277.0,,,,,,,,,,4.36,,,,,,,
13.0,2010.0,266,14.0,Buchanan County,87.59%,7.89%,30013.0,39521.0,41690.0,,,,,,,,,,5.49,,,,,,,
14.0,2010.0,204,15.0,Buckingham County,83.82%,9.80%,23988.0,42097.0,43664.0,,,,,,,,,,3.72,,,,,,,
15.0,2010.0,706,16.0,Campbell County,79.18%,7.65%,32074.0,42204.0,43618.0,,,,,,,,,,3.35,,,,,,,
16.0,2010.0,315,17.0,Caroline County,81.90%,11.11%,33707.0,43301.0,45674.0,,,,,,,,,,5.48,,,,,,,
17.0,2010.0,336,18.0,Carroll County,87.80%,8.93%,28486.0,36938.0,40582.0,,,,,,,,,,9.87,,,,,,,
18.0,2010.0,64,19.0,Charles City County,85.94%,9.38%,33088.0,38511.0,40180.0,,,,,,,,,,4.33,,,,,,,
19.0,2010.0,189,20.0,Charlotte County,90.48%,2.65%,,42040.0,42554.0,,,,,,,,,,1.22,,,,,,,
20.0,2010.0,"4,854",21.0,Chesterfield County,87.99%,8.38%,42314.0,48180.0,50071.0,,,,,,,,,,3.93,,,,,,,
21.0,2010.0,207,22.0,Clarke County,96.14%,.48%,50344.0,45402.0,47601.0,,,,,,,,,,4.84,,,,,,,
22.0,2010.0,51,23.0,Craig County,86.27%,9.80%,29671.0,42430.0,42593.0,,,,,,,,,,0.38,,,,,,,
23.0,2010.0,584,24.0,Culpeper County,86.64%,5.65%,36725.0,48348.0,48188.0,,,,,,,,,,-0.33,,,,,,,
24.0,2010.0,120,25.0,Cumberland County,86.67%,5.00%,27971.0,39108.0,40115.0,,,,,,,,,,2.57,,,,,,,
25.0,2010.0,208,26.0,Dickenson County,87.02%,8.17%,28561.0,39957.0,42595.0,,,,,,,,,,6.6,,,,,,,
26.0,2010.0,407,27.0,Dinwiddie County,77.40%,9.58%,,45181.0,47570.0,,,,,,,,,,5.29,,,,,,,
27.0,2010.0,158,28.0,Essex County,81.65%,9.49%,33170.0,42812.0,44680.0,,,,,,,,,,4.36,,,,,,,
28.0,2010.0,"13,282",29.0,Fairfax County,91.23%,5.87%,,62458.0,64559.0,,,,,,,,,,3.36,,,,,,,
29.0,2010.0,910,30.0,Fauquier County,90.33%,3.85%,55390.0,55179.0,56674.0,,,,,,,,,,2.71,,,,,,,
30.0,2010.0,138,31.0,Floyd County,91.30%,6.52%,29786.0,41896.0,43176.0,,,,,,,,,,3.06,,,,,,,
31.0,2010.0,309,32.0,Fluvanna County,90.29%,5.18%,34438.0,50991.0,53126.0,,,,,,,,,,4.19,,,,,,,
32.0,2010.0,646,33.0,Franklin County,87.93%,5.11%,,43837.0,46035.0,,,,,,,,,,5.01,,,,,,,
33.0,2010.0,"1,089",34.0,Frederick County,83.56%,7.16%,38729.0,47085.0,48689.0,,,,,,,,,,3.41,,,,,,,
34.0,2010.0,233,35.0,Giles County,83.69%,11.59%,31309.0,40903.0,41017.0,,,,,,,,,,0.28,,,,,,,
35.0,2010.0,520,36.0,Gloucester County,78.85%,9.42%,39715.0,45857.0,47467.0,,,,,,,,,,3.51,,,,,,,
36.0,2010.0,226,37.0,Goochland County,85.84%,4.87%,68542.0,45358.0,45406.0,,,,,,,,,,0.11,,,,,,,
37.0,2010.0,158,38.0,Grayson County,87.97%,9.49%,27200.0,37108.0,38179.0,,,,,,,,,,2.88,,,,,,,
38.0,2010.0,195,39.0,Greene County,88.72%,5.64%,33814.0,36056.0,44483.0,,,,,,,,,,23.37,,,,,,,
39.0,2010.0,216,40.0,Greensville County,76.85%,14.81%,25290.0,43318.0,45470.0,,,,,,,,,,4.97,,,,,,,
40.0,2010.0,475,41.0,Halifax County,83.16%,5.89%,29162.0,40518.0,39185.0,,,,,,,,,,-3.29,,,,,,,
41.0,2010.0,"1,530",42.0,Hanover County,94.77%,2.22%,44391.0,45002.0,47479.0,,,,,,,,,,5.5,,,,,,,
42.0,2010.0,"3,886",43.0,Henrico County,86.39%,6.66%,46904.0,48776.0,49829.0,,,,,,,,,,2.16,,,,,,,
43.0,2010.0,589,44.0,Henry County,83.53%,6.62%,30503.0,40181.0,41654.0,,,,,,,,,,3.67,,,,,,,
44.0,2010.0,22,45.0,Highland County,90.91%,.00%,33052.0,40337.0,44512.0,,,,,,,,,,10.35,,,,,,,
45.0,2010.0,429,46.0,Isle of Wight County,85.78%,9.32%,45282.0,49741.0,52513.0,,,,,,,,,,5.57,,,,,,,
46.0,2010.0,302,48.0,King George County,89.74%,6.29%,44592.0,46172.0,48854.0,,,,,,,,,,5.81,,,,,,,
47.0,2010.0,53,49.0,King and Queen County,81.13%,13.21%,33397.0,42565.0,41612.0,,,,,,,,,,-2.24,,,,,,,
48.0,2010.0,161,50.0,King William County,93.17%,3.73%,36345.0,45314.0,46110.0,,,,,,,,,,1.76,,,,,,,
49.0,2010.0,142,51.0,Lancaster County,93.66%,2.82%,43688.0,44186.0,42624.0,,,,,,,,,,-3.53,,,,,,,
50.0,2010.0,285,52.0,Lee County,72.63%,22.81%,26070.0,40867.0,43466.0,,,,,,,,,,6.36,,,,,,,
51.0,2010.0,"3,787",53.0,Loudoun County,94.45%,2.90%,63324.0,57518.0,58720.0,,,,,,,,,,2.09,,,,,,,
52.0,2010.0,364,54.0,Louisa County,92.31%,5.77%,34788.0,48304.0,49656.0,,,,,,,,,,2.8,,,,,,,
53.0,2010.0,136,55.0,Lunenburg County,69.85%,20.59%,25814.0,40124.0,41332.0,,,,,,,,,,3.01,,,,,,,
54.0,2010.0,175,56.0,Madison County,91.43%,4.57%,33822.0,44253.0,44538.0,,,,,,,,,,0.64,,,,,,,
55.0,2010.0,108,57.0,Mathews County,93.52%,1.85%,43882.0,39263.0,39697.0,,,,,,,,,,1.11,,,,,,,
56.0,2010.0,357,58.0,Mecklenburg County,85.15%,12.32%,29035.0,40632.0,42068.0,,,,,,,,,,3.53,,,,,,,
57.0,2010.0,111,59.0,Middlesex County,83.78%,9.01%,38517.0,39666.0,41677.0,,,,,,,,,,5.07,,,,,,,
58.0,2010.0,785,60.0,Montgomery County,84.71%,7.64%,27921.0,43672.0,45738.0,,,,,,,,,,4.73,,,,,,,
59.0,2010.0,168,62.0,Nelson County,77.38%,6.55%,36967.0,44422.0,45345.0,,,,,,,,,,2.08,,,,,,,
60.0,2010.0,241,63.0,New Kent County,88.38%,4.56%,54762.0,43297.0,46989.0,,,,,,,,,,8.53,,,,,,,
61.0,2010.0,144,65.0,Northampton County,77.08%,6.94%,35131.0,38407.0,40689.0,,,,,,,,,,5.94,,,,,,,
62.0,2010.0,120,66.0,Northumberland County,79.17%,16.67%,36523.0,47263.0,47323.0,,,,,,,,,,0.13,,,,,,,
63.0,2010.0,176,67.0,Nottoway County,81.82%,11.36%,29138.0,42025.0,47136.0,,,,,,,,,,12.16,,,,,,,
64.0,2010.0,423,68.0,Orange County,83.92%,6.38%,37742.0,41800.0,42628.0,,,,,,,,,,1.98,,,,,,,
65.0,2010.0,277,69.0,Page County,85.56%,3.97%,30557.0,43956.0,44941.0,,,,,,,,,,2.24,,,,,,,
